Conta,Categoria,Count,Usage,Price_USD,Range,Extraido_Utc
Havenmove,sms-messages-features-message-redaction,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,sms-messages-features-senderid,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,sms-mps,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,sms-mps-shortcode,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,sms-mps-tollfree,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,sms-mps-tollfree-setup,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,sms-national-regulatory-protection,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,sms-outbound,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,sms-outbound-content-inspection,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,sms-outbound-longcode,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,sms-outbound-shortcode,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,sms-outbound-tollfree,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,sms-pumping-protection,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,sms-pumping-risk,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,smsmessages-bucket-adjustments,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,smsmessages-outbound-domestic,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,speech-recognition,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,studio-engagements,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,sync,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,sync-actions,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,sync-endpoint-hours,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,sync-endpoint-hours-above-daily-cap,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,taskrouter-tasks,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,transcriptions,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,trunking-cps,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,trunking-emergency-calls,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,trunking-origination,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,trunking-origination-local,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,trunking-origination-mobile,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,trunking-origination-tollfree,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,trunking-recordings,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,trunking-secure,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,trunking-termination,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,tts-google,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,turnmegabytes,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,turnmegabytes-australia,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,turnmegabytes-brasil,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,turnmegabytes-germany,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,turnmegabytes-india,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,turnmegabytes-ireland,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,turnmegabytes-japan,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,turnmegabytes-singapore,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,turnmegabytes-useast,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,turnmegabytes-uswest,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,twilio-authored-language-operators-input-output,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,twilio-for-salesforce,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,twilio-for-salesforce-licenses,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,twilio-interconnect,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,twiml,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,usage-flex-video,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,usage-functions,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,usage-rcs-basic-messages-outbound,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,usage-rcs-messages,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,usage-rcs-messages-inbound,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,usage-rcs-messaging-carrier-fees,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,usage-rcs-single-messages-outbound,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,verify-package-plans,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,verify-push,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,verify-sna,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,verify-totp,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,verify-voice-sms,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,verify-whatsapp-conversations-business-initiated,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,verify-whatsapp-template-business-initiated,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,video-recordings,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,video-rooms-turn-megabytes,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,virtual-agent,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,voice,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,voice-connectivity-features,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,voice-insights,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,voice-insights-client-insights-on-demand-minute,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,voice-insights-ptsn-insights-on-demand-minute,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,voice-insights-sip-interface-insights-on-demand-minute,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,voice-insights-sip-trunking-insights-on-demand-minute,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,voice-intelligence,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,voice-intelligence-eip-operators,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,voice-intelligence-operators,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,voice-intelligence-transcription,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,voice-intelligence-video-transcription,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,wds,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,wireless,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,wireless-data,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,wireless-data-payg,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,wireless-data-payg-africa,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,wireless-data-payg-asia,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,wireless-data-payg-centralandsouthamerica,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,wireless-data-payg-europe,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,wireless-data-payg-northamerica,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,wireless-data-payg-oceania,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,wireless-data-quota1,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,wireless-data-quota1-africa,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,wireless-data-quota1-asia,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,wireless-data-quota1-centralandsouthamerica,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,wireless-data-quota1-europe,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,wireless-data-quota1-northamerica,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,wireless-data-quota1-oceania,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,wireless-data-quota10,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,wireless-data-quota10-africa,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,wireless-data-quota10-asia,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,wireless-data-quota10-centralandsouthamerica,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
Havenmove,wireless-data-quota10-europe,0,0,0.000000,StartDate=2026-05-06 EndDate=2026-05-07 UTC (cover_days; soma dias GMT tocados pela janela ~24h — alinhamento tipico a SMS Transactions / Insights Last 24h; totalprice pode diferir do cartao Total Spend),2026-05-07T14:50:27Z
